STATE,COUNTY,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031+
NEBRASKA,BUTLER,"1,485",317,722,884,226,707,654,"1,654",221,61,160,155
NEBRASKA,CASS,554,67,310,389,110,239,397,307,31,78,64,96
NEBRASKA,CEDAR,"1,931",593,691,"1,093",492,"1,213","3,415","1,356",680,124,702,508
NEBRASKA,CHASE,"6,212","1,778","1,417","2,253",349,56,"1,167",591,11,6,20,"1,915"
NEBRASKA,CHERRY,355,2,388,0,0,0,6,0,0,0,0,"1,709"
NEBRASKA,CHEYENNE,"22,713","15,017","2,264","1,486",333,"3,091",440,766,639,153,651,"33,373"
NEBRASKA,CLAY,153,78,46,102,16,68,50,100,21,88,25,166
NEBRASKA,COLFAX,472,64,63,693,106,130,565,410,251,137,209,42
NEBRASKA,CUMING,305,294,220,321,157,306,"1,191",833,322,269,137,462
NEBRASKA,CUSTER,"1,096",784,556,246,115,56,453,123,307,0,8,45
NEBRASKA,DAKOTA,302,117,554,3,29,221,"1,875","1,851",239,160,151,149
NEBRASKA,DAWES,367,430,972,150,23,425,903,480,116,54,351,"5,319"
NEBRASKA,DAWSON,774,235,217,208,0,3,227,290,0,33,3,76
NEBRASKA,DEUEL,"2,751","5,664",349,62,38,"1,421",293,399,0,70,255,685
NEBRASKA,DIXON,"1,335",536,"1,814","1,382",795,910,"2,360","1,419",671,44,270,246
NEBRASKA,DODGE,293,148,304,208,117,210,825,274,263,313,162,2
NEBRASKA,DOUGLAS,32,4,25,56,11,60,317,15,8,20,4,0
NEBRASKA,DUNDY,"3,808","1,553","2,397","1,922",10,0,715,20,0,0,0,695
NEBRASKA,FILLMORE,100,35,99,47,0,2,109,80,0,35,0,8
NEBRASKA,FRANKLIN,"2,956",700,399,237,421,494,488,167,49,93,0,0
NEBRASKA,FRONTIER,"2,297",288,361,610,358,135,375,706,139,130,286,518
NEBRASKA,FURNAS,"5,363","1,132",821,646,467,890,480,"1,807",252,92,417,"1,531"
NEBRASKA,GAGE,"3,208","2,410","2,648","1,908",321,"1,204","1,138","2,439",78,199,366,"3,187"
NEBRASKA,GARDEN,"1,869","2,276",996,325,178,88,122,381,0,102,57,"1,190"
NEBRASKA,GARFIELD,129,812,103,0,0,0,0,0,59,0,0,0
NEBRASKA,GOSPER,"1,160",560,191,237,0,25,397,622,396,47,51,153
NEBRASKA,GREELEY,945,401,678,341,56,78,241,115,99,0,35,96
NEBRASKA,HALL,41,15,20,134,1,2,2,64,0,6,0,0
NEBRASKA,HAMILTON,88,12,6,40,6,19,31,34,9,8,0,0
NEBRASKA,HARLAN,807,321,121,215,253,572,656,598,0,86,354,59
NEBRASKA,HAYES,"7,708","3,709","1,205",986,110,81,"3,957","2,160",551,4,2,"1,421"
NEBRASKA,HITCHCOCK,"5,702","1,323",499,112,14,306,913,553,427,272,290,678
NEBRASKA,HOLT,939,"2,259","2,875",381,296,191,508,116,4,12,88,"1,428"
NEBRASKA,HOWARD,940,341,511,300,111,145,435,165,70,0,7,177
NEBRASKA,JEFFERSON,809,952,"1,610",598,347,606,808,598,255,259,114,504
NEBRASKA,JOHNSON,"1,764",801,"3,467",605,522,"1,438",808,"2,316",149,83,469,"2,946"
NEBRASKA,KEARNEY,56,0,20,0,30,5,31,54,0,0,0,0
NEBRASKA,KEITH,"1,549","1,455",853,713,165,655,685,"1,003",141,0,121,869
NEBRASKA,KEYA PAHA,191,0,0,0,0,0,0,0,0,0,0,0
NEBRASKA,KIMBALL,"29,650","7,734","4,243",94,673,"13,607","7,094","12,944","4,790",42,222,"58,616"
NEBRASKA,KNOX,"3,363","1,881","1,187","3,456",585,"1,637","1,140","1,118",437,421,330,"6,536"
NEBRASKA,LANCASTER,"2,708",881,861,775,723,678,820,"1,593",242,125,40,263
NEBRASKA,LINCOLN,"2,263",801,760,500,21,127,330,369,0,54,0,951
NEBRASKA,LOGAN,26,30,0,0,0,10,22,0,0,0,0,0
NEBRASKA,LOUP,111,0,0,0,0,0,38,0,0,0,0,0
NEBRASKA,MCPHERSON,295,0,2,0,0,0,0,0,0,0,0,0
NEBRASKA,MADISON,"1,415",203,247,191,443,"1,228","1,890","1,205",244,94,25,0
NEBRASKA,MERRICK,157,7,6,178,76,62,256,97,0,74,0,244
NEBRASKA,MORRILL,"10,242","6,548","3,910","1,939",197,"1,753","2,102",786,231,51,178,"35,250"
NEBRASKA,NANCE,649,203,664,754,198,179,336,"1,369",0,0,167,109
NEBRASKA,NEMAHA,"1,407","1,079",648,485,362,691,999,725,412,441,103,"1,681"
NEBRASKA,NUCKOLLS,313,210,230,45,22,35,341,350,67,5,79,252
NEBRASKA,OTOE,"1,856",709,877,266,196,463,"1,076",626,452,30,132,851
NEBRASKA,PAWNEE,"2,097",709,"2,069",683,300,128,654,"1,251",80,2,30,"4,327"
NEBRASKA,PERKINS,"2,968","3,835","2,101",874,116,291,"1,693",414,356,110,207,"5,572"
NEBRASKA,PHELPS,38,0,7,0,0,0,0,0,0,0,0,0
NEBRASKA,PIERCE,239,471,282,652,509,"1,317","1,539","1,033",33,14,332,204
NEBRASKA,PLATTE,596,160,374,391,226,289,578,306,126,87,2,18
NEBRASKA,POLK,10,12,18,39,50,2,75,85,4,0,0,0
NEBRASKA,RED WILLOW,"2,988",304,108,27,0,128,"1,497",399,210,37,33,"3,760"
NEBRASKA,RICHARDSON,"3,155","1,400","2,766","1,485","1,113","1,138","1,961","2,031",655,170,662,"2,584"
NEBRASKA,ROCK,741,0,960,0,0,60,0,0,0,0,0,146
NEBRASKA,SALINE,447,951,"1,517","1,113",150,156,390,534,78,193,103,347
NEBRASKA,SARPY,132,14,81,339,111,19,90,51,135,50,9,15
NEBRASKA,SAUNDERS,"1,580",508,512,"1,610",114,211,"2,167","1,212",38,123,115,403
NEBRASKA,SCOTTS BLUFF,"3,815","2,754","1,763","1,684",353,"2,564",819,"2,646",639,167,37,"8,224"
NEBRASKA,SEWARD,"1,746",590,"1,177","2,290",233,132,729,"1,944",16,66,0,369
NEBRASKA,SHERIDAN,"8,116","3,087","3,011",328,92,924,116,106,87,27,144,"48,999"
NEBRASKA,SHERMAN,623,70,888,304,0,2,278,239,151,6,28,541
NEBRASKA,SIOUX,665,13,631,536,81,889,39,307,310,0,19,"11,612"
NEBRASKA,STANTON,788,633,866,"1,260",428,"1,203","1,032","1,008",700,202,81,"2,583"
NEBRASKA,THAYER,508,377,171,695,52,156,262,188,2,3,291,254
NEBRASKA,THOMAS,0,0,28,0,0,0,0,0,0,0,0,0
NEBRASKA,THURSTON,"2,866",148,950,"1,089","1,198",606,"1,099",450,101,54,0,18
NEBRASKA,VALLEY,170,247,194,85,28,8,3,68,8,0,15,117
NEBRASKA,WASHINGTON,359,132,74,194,14,125,"1,015",289,102,21,19,0
NEBRASKA,WAYNE,134,16,41,365,0,53,133,19,176,0,331,115
NEBRASKA,WEBSTER,"1,342",932,489,458,5,930,"1,423",828,306,3,3,"6,273"
NEBRASKA,WHEELER,"1,398",471,"2,966","1,112",155,491,13,73,52,0,24,136
NEBRASKA,YORK,29,19,23,0,0,10,0,0,11,3,35,42
NEVADA,EUREKA,0,146,0,0,0,0,0,0,0,0,0,0
NEW HAMPSHIRE,BELKNAP,4,0,0,0,0,0,0,0,0,0,0,0
NEW JERSEY,ATLANTIC,22,1,2,1,0,8,2,0,0,0,0,0
NEW JERSEY,BURLINGTON,0,2,0,0,0,0,0,0,2,0,0,0
NEW JERSEY,CUMBERLAND,11,24,85,14,30,6,49,11,4,0,0,10
NEW JERSEY,GLOUCESTER,1,22,6,4,5,11,1,0,1,1,2,18
NEW JERSEY,HUNTERDON,0,70,22,22,0,0,0,174,9,3,0,154
NEW JERSEY,MERCER,0,0,16,5,0,22,0,0,0,0,0,0
NEW JERSEY,MIDDLESEX,0,0,1,0,0,0,0,0,0,0,0,0
NEW JERSEY,MORRIS,0,0,2,0,0,22,0,0,0,0,0,0
NEW JERSEY,SALEM,201,37,108,41,21,96,82,11,43,24,2,67
NEW JERSEY,SOMERSET,18,0,71,17,0,0,0,0,0,18,0,0
NEW JERSEY,SUSSEX,0,0,6,0,0,0,0,0,0,2,0,0
NEW JERSEY,WARREN,8,13,10,36,0,18,6,10,13,2,0,0
NEW MEXICO,CIBOLA,0,250,210,0,0,0,0,0,0,0,0,0
NEW MEXICO,COLFAX,0,0,0,0,0,0,0,0,0,0,0,"21,003"
NEW MEXICO,CURRY,"1,557","59,482","50,665","4,536",0,0,"1,116","5,667",0,0,0,"2,205"
NEW MEXICO,DE BACA,488,319,344,0,0,0,0,530,0,0,0,660
NEW MEXICO,HARDING,"2,122",688,"7,346",0,0,0,159,0,0,0,0,"7,501"
NEW MEXICO,LEA,"3,504","9,844","3,001",362,0,823,"1,777",623,0,0,0,0
NEW MEXICO,QUAY,"1,414",0,"42,384","8,274",0,0,0,"7,335",0,0,0,"58,453"
NEW MEXICO,RIO ARRIBA,0,0,262,0,0,0,0,0,0,0,0,0
NEW MEXICO,ROOSEVELT,"2,858","41,242","12,224","11,487","3,806","5,418","11,178","5,213",0,0,0,"4,577"
NEW MEXICO,SANTA FE,0,0,525,0,0,0,0,0,0,0,0,0
NEW MEXICO,TAOS,0,0,0,80,0,0,0,0,0,0,0,0
NEW MEXICO,TORRANCE,"4,452",547,"1,159",0,0,0,0,0,0,0,0,0
NEW MEXICO,UNION,"3,152","1,356","6,661","3,280",0,0,0,0,0,0,0,0
NEW YORK,ALBANY,32,13,28,0,0,0,23,0,0,0,0,18
NEW YORK,ALLEGANY,413,0,20,39,0,0,13,16,0,51,0,0
NEW YORK,BROOME,267,194,150,113,48,18,6,29,0,0,211,549
NEW YORK,CATTARAUGUS,220,329,207,44,25,0,14,0,101,0,0,0
NEW YORK,CAYUGA,216,24,34,18,0,0,0,0,0,0,0,62
NEW YORK,CHAUTAUQUA,160,0,0,77,0,0,0,0,0,0,0,0
NEW YORK,CHEMUNG,0,0,7,22,7,47,70,0,81,20,2,22
NEW YORK,CHENANGO,772,404,189,166,139,39,33,27,0,9,0,101
NEW YORK,CLINTON,0,0,0,0,0,0,2,0,0,17,0,25
NEW YORK,COLUMBIA,46,5,0,0,0,11,4,3,0,0,0,0
NEW YORK,CORTLAND,283,75,10,2,61,79,140,47,0,7,103,642
NEW YORK,DELAWARE,151,132,174,57,123,248,411,244,137,199,99,331
NEW YORK,ERIE,37,2,13,7,11,0,21,0,11,0,0,0
NEW YORK,ESSEX,0,0,0,0,0,0,27,48,0,0,27,111
NEW YORK,FRANKLIN,12,8,66,8,0,0,22,2,0,10,0,176
NEW YORK,GENESEE,18,89,54,32,0,12,46,35,0,19,0,176
NEW YORK,GREENE,8,0,7,15,8,0,13,0,0,0,14,0
NEW YORK,HERKIMER,226,0,12,0,0,0,19,227,0,0,0,49
NEW YORK,JEFFERSON,50,327,76,336,158,103,55,5,5,0,0,62
NEW YORK,LEWIS,18,18,0,0,0,12,0,0,0,0,0,0
NEW YORK,LIVINGSTON,156,16,121,73,0,33,71,132,74,0,0,169
NEW YORK,MADISON,151,41,11,27,0,25,59,45,24,0,0,104
NEW YORK,MONROE,3,0,3,4,0,0,71,0,0,0,0,0
NEW YORK,MONTGOMERY,17,4,53,0,0,0,2,0,0,0,0,154
NEW YORK,NIAGARA,33,0,0,29,0,0,0,0,0,0,0,0
NEW YORK,ONEIDA,244,87,0,14,0,35,10,122,0,0,0,0
NEW YORK,ONONDAGA,157,25,128,13,0,0,0,0,0,23,3,214
NEW YORK,ONTARIO,143,58,33,84,8,0,0,116,1,0,0,107
NEW YORK,ORANGE,102,67,517,0,0,0,0,0,0,0,0,0
NEW YORK,ORLEANS,19,68,96,51,0,1,5,0,0,0,0,0
NEW YORK,OSWEGO,9,0,3,0,0,0,0,0,0,0,0,0
NEW YORK,OTSEGO,12,42,0,0,0,27,17,4,22,0,0,46
NEW YORK,RENSSELAER,32,0,0,0,0,0,2,0,0,0,0,0
NEW YORK,ST LAWRENCE,173,93,205,21,0,15,0,0,0,0,70,0
NEW YORK,SARATOGA,0,0,5,0,0,0,0,0,1,0,0,0
NEW YORK,SCHOHARIE,40,0,6,0,0,24,14,20,0,0,0,0
NEW YORK,SCHUYLER,0,6,0,0,0,0,0,3,0,0,0,0
NEW YORK,STEUBEN,224,140,248,254,0,0,108,73,144,0,0,73
NEW YORK,SULLIVAN,5,0,0,0,0,0,4,0,0,0,0,80
NEW YORK,TIOGA,16,10,4,53,21,66,83,76,8,0,0,261
NEW YORK,TOMPKINS,40,0,9,0,0,0,8,6,0,0,5,61
NEW YORK,ULSTER,0,0,0,0,0,0,0,0,0,0,5,0
NEW YORK,WASHINGTON,19,22,6,0,0,2,0,44,0,0,0,11
NEW YORK,WAYNE,71,35,35,17,0,0,0,0,0,0,0,0
NEW YORK,WYOMING,39,2,114,0,2,0,0,21,0,0,2,247
NEW YORK,YATES,181,29,9,44,0,0,0,0,0,0,0,0
NORTH CAROLINA,ALAMANCE,0,21,0,3,0,0,0,0,0,0,0,0
NORTH CAROLINA,ALEXANDER,24,0,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,ANSON,"1,397",655,823,"1,063",0,25,54,0,0,0,0,0
NORTH CAROLINA,BEAUFORT,423,211,60,103,37,62,28,23,0,10,9,45
NORTH CAROLINA,BERTIE,106,55,28,2,24,203,0,0,21,0,0,33
NORTH CAROLINA,BLADEN,147,152,202,91,96,43,0,0,0,0,27,98
NORTH CAROLINA,BRUNSWICK,0,0,0,0,0,0,0,0,0,0,31,0
NORTH CAROLINA,BUNCOMBE,8,3,2,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,BURKE,4,10,0,0,9,0,0,0,0,0,0,0
NORTH CAROLINA,CABARRUS,5,85,10,82,0,5,0,0,0,0,0,0
NORTH CAROLINA,CAMDEN,5,0,0,0,0,0,0,8,0,0,0,0
NORTH CAROLINA,CARTERET,0,4,0,0,0,0,46,0,0,0,0,0
NORTH CAROLINA,CASWELL,220,158,59,106,34,0,56,0,0,0,0,0
NORTH CAROLINA,CATAWBA,139,10,23,30,0,0,0,0,0,0,0,0
NORTH CAROLINA,CHATHAM,220,90,141,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,CHEROKEE,0,0,0,0,11,0,0,0,0,0,0,8
NORTH CAROLINA,CHOWAN,23,3,7,0,29,0,7,0,0,0,10,20
NORTH CAROLINA,CLAY,0,0,0,0,0,0,0,0,0,0,0,39
NORTH CAROLINA,CLEVELAND,148,747,590,43,0,0,0,0,0,0,0,4
NORTH CAROLINA,COLUMBUS,27,46,452,68,33,254,211,0,0,4,30,202
NORTH CAROLINA,CRAVEN,240,21,30,32,0,7,0,44,0,69,5,95
NORTH CAROLINA,CUMBERLAND,225,180,52,0,2,95,0,0,15,0,8,56
NORTH CAROLINA,DARE,482,932,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,DAVIDSON,254,38,65,79,0,0,0,0,0,8,0,0
NORTH CAROLINA,DAVIE,8,0,0,39,0,0,0,0,0,0,0,1
NORTH CAROLINA,DUPLIN,97,82,70,57,14,8,18,33,50,26,119,91
NORTH CAROLINA,DURHAM,0,14,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,EDGECOMBE,394,167,137,85,3,29,115,25,20,0,0,68
NORTH CAROLINA,FORSYTH,53,0,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,FRANKLIN,521,427,369,181,0,10,214,0,0,0,0,0
NORTH CAROLINA,GASTON,38,0,90,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,GATES,20,25,4,0,0,0,4,0,0,9,0,4
NORTH CAROLINA,GRANVILLE,937,108,147,151,9,26,250,3,0,0,0,0
NORTH CAROLINA,GREENE,127,83,65,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,GUILFORD,41,0,0,0,0,0,0,0,33,0,19,0
NORTH CAROLINA,HALIFAX,977,854,344,237,326,205,170,107,6,94,0,33
NORTH CAROLINA,HARNETT,170,202,181,44,68,49,45,15,18,31,42,52
NORTH CAROLINA,HAYWOOD,0,0,0,0,0,0,4,0,0,0,0,0
NORTH CAROLINA,HENDERSON,0,21,0,0,0,0,0,0,0,14,0,0
NORTH CAROLINA,HERTFORD,33,22,0,0,23,86,0,0,0,0,0,3
NORTH CAROLINA,HOKE,452,105,7,0,0,172,45,200,0,33,0,57
NORTH CAROLINA,HYDE,361,164,357,0,28,31,103,0,0,7,0,0
NORTH CAROLINA,IREDELL,231,111,90,31,0,0,0,0,0,0,8,14
NORTH CAROLINA,JOHNSTON,275,313,574,148,22,27,43,16,0,0,0,0
NORTH CAROLINA,JONES,48,44,10,0,0,56,58,50,0,0,0,10
NORTH CAROLINA,LEE,58,0,12,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,LENOIR,194,30,20,0,0,15,35,3,56,18,34,27
NORTH CAROLINA,LINCOLN,364,167,224,44,0,0,12,0,0,0,0,0
NORTH CAROLINA,MCDOWELL,1,0,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,MACON,0,10,0,2,0,0,0,3,0,0,0,0
NORTH CAROLINA,MADISON,0,4,0,0,2,0,0,0,0,0,0,0
NORTH CAROLINA,MARTIN,86,269,363,352,119,84,17,66,14,56,2,66
NORTH CAROLINA,MONTGOMERY,16,64,33,16,0,0,0,0,0,0,0,0
NORTH CAROLINA,MOORE,0,107,293,30,0,0,45,0,0,0,0,13
NORTH CAROLINA,NASH,101,26,307,47,0,44,7,0,0,0,0,0
NORTH CAROLINA,NORTHAMPTON,129,55,151,39,68,40,35,15,9,0,0,5
NORTH CAROLINA,ONSLOW,107,10,0,0,0,0,0,0,0,0,0,51
NORTH CAROLINA,ORANGE,137,0,11,0,0,3,1,0,2,0,0,0
NORTH CAROLINA,PAMLICO,0,0,0,0,0,2,0,0,0,0,31,0
NORTH CAROLINA,PASQUOTANK,23,0,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,PENDER,212,10,73,0,9,26,25,0,0,0,12,0
NORTH CAROLINA,PERQUIMANS,9,0,0,3,25,0,0,0,0,0,0,13
NORTH CAROLINA,PERSON,0,44,15,0,0,0,0,11,0,2,0,0
NORTH CAROLINA,PITT,20,21,30,0,10,0,4,0,44,0,0,0
NORTH CAROLINA,POLK,11,6,11,55,0,0,0,0,0,0,0,0
NORTH CAROLINA,RANDOLPH,85,65,51,95,8,0,37,0,7,0,0,0
NORTH CAROLINA,RICHMOND,317,45,21,0,0,8,28,8,0,0,0,0
NORTH CAROLINA,ROBESON,551,508,153,51,100,170,35,0,124,70,32,218
NORTH CAROLINA,ROCKINGHAM,44,9,0,24,5,0,65,0,0,0,0,337
NORTH CAROLINA,ROWAN,78,143,5,37,17,0,16,8,0,0,0,0
NORTH CAROLINA,RUTHERFORD,102,219,121,0,0,0,0,0,0,0,0,6
NORTH CAROLINA,SAMPSON,244,53,224,28,10,22,78,49,0,0,32,65
NORTH CAROLINA,SCOTLAND,198,30,179,0,0,7,60,0,0,0,134,0
NORTH CAROLINA,STANLY,799,201,398,175,0,4,269,18,105,0,0,0
NORTH CAROLINA,STOKES,0,0,0,0,0,0,0,19,0,0,0,0
NORTH CAROLINA,SURRY,30,19,7,30,8,37,22,0,0,0,12,22
NORTH CAROLINA,TRANSYLVANIA,0,13,0,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,TYRRELL,14,23,8,3,32,115,0,0,4,11,12,68
NORTH CAROLINA,UNION,256,130,39,62,0,0,0,0,33,0,4,18
NORTH CAROLINA,VANCE,285,158,96,41,0,0,67,0,0,0,0,0
NORTH CAROLINA,WAKE,37,22,5,23,12,21,0,28,0,0,0,116
NORTH CAROLINA,WARREN,314,134,17,16,0,0,107,0,0,0,0,0
NORTH CAROLINA,WASHINGTON,180,129,24,80,34,27,0,0,0,0,0,42
NORTH CAROLINA,WAYNE,45,43,53,0,51,1,15,10,0,17,29,0
NORTH CAROLINA,WILKES,27,41,0,0,0,0,0,0,0,1,0,0
NORTH CAROLINA,WILSON,150,55,41,11,9,0,1,8,11,3,0,5
NORTH CAROLINA,YADKIN,132,77,72,17,0,26,13,0,0,0,0,0
NORTH DAKOTA,ADAMS,"15,676","8,596","9,477","1,910",72,"3,252",218,"1,810",473,988,25,944
NORTH DAKOTA,BARNES,"3,104","2,322","7,787","7,502","3,445","3,151","1,261","2,529",228,"3,224","4,590","1,993"
NORTH DAKOTA,BENSON,"2,148",851,"5,537","1,842",442,769,944,446,732,123,"1,159",355
NORTH DAKOTA,BILLINGS,"1,555","1,493","1,040",128,0,0,4,0,0,0,0,0
NORTH DAKOTA,BOTTINEAU,"1,790","1,060","23,618","4,574",786,432,396,"1,474","2,434",239,56,213
NORTH DAKOTA,BOWMAN,"13,712","4,755","4,823","1,985","1,580","4,988",4,95,899,"2,187",19,"1,020"
NORTH DAKOTA,BURKE,"1,934","2,657","13,820","2,848","1,453","1,474","1,217","3,548","2,895",827,489,"2,057"
NORTH DAKOTA,BURLEIGH,"2,181","1,034","13,008","1,290",280,916,77,144,0,0,79,660
NORTH DAKOTA,CASS,"2,157","1,844","4,507","1,841","1,796",664,"1,375",469,422,458,"1,683",362
NORTH DAKOTA,CAVALIER,"1,607","1,310","4,287","3,546",111,175,237,"1,829","1,406",162,508,455
NORTH DAKOTA,DICKEY,"3,030","3,980","10,404","2,273","1,331",789,"3,359","1,714",134,"4,793","1,458",367
NORTH DAKOTA,DIVIDE,"2,832","3,835","8,130","4,871",12,"1,345",988,"3,049",0,326,"1,289","3,099"
NORTH DAKOTA,DUNN,"4,546",766,"1,126",326,233,145,774,447,0,0,0,0
NORTH DAKOTA,EDDY,"1,134","1,363","12,661","1,307",158,379,432,696,0,76,666,864
NORTH DAKOTA,EMMONS,"1,401","1,618","4,924","1,624",20,692,244,500,15,28,24,"17,793"
NORTH DAKOTA,FOSTER,170,104,"5,289",234,156,822,301,688,102,8,401,120
NORTH DAKOTA,GOLDEN VALLEY,"9,868","5,237","4,255",994,168,157,6,636,88,0,76,0
NORTH DAKOTA,GRAND FORKS,"10,302","6,445","5,047","4,139","3,743","3,084","1,787","24,054",518,"1,096","2,419","2,260"
NORTH DAKOTA,GRANT,"10,736","7,173","3,976",848,167,"1,137",634,432,501,427,506,"2,847"
NORTH DAKOTA,GRIGGS,"3,008","1,289","8,654","4,046",938,770,"2,568","2,799","1,785",710,"1,707","1,840"
NORTH DAKOTA,HETTINGER,"25,180","22,475","10,973","1,688",937,"4,365","1,783","2,093",41,7,74,121
NORTH DAKOTA,KIDDER,"2,714",268,"8,217","1,399",40,328,3,578,51,220,111,590
NORTH DAKOTA,LA MOURE,"4,293","2,094","7,106","1,450","1,261","1,308","1,040",614,193,"1,056","1,862","1,549"
NORTH DAKOTA,LOGAN,"2,121","1,253","1,874",756,468,110,115,298,300,97,211,"1,065"
NORTH DAKOTA,MCHENRY,"3,717",447,"16,594","3,288",346,552,712,"3,542","2,549","1,158",474,"4,422"
NORTH DAKOTA,MCINTOSH,879,107,"2,526",22,15,124,45,0,0,121,434,25
NORTH DAKOTA,MCKENZIE,"3,327","2,600",270,85,0,4,0,0,433,0,0,0
NORTH DAKOTA,MCLEAN,"3,765","1,986","11,278","4,157","1,426","1,643",526,"4,084","1,690",583,"1,994","1,494"
NORTH DAKOTA,MERCER,449,88,447,850,6,420,66,0,393,121,23,3
NORTH DAKOTA,MORTON,"4,229",722,993,146,7,2,234,293,125,43,606,"1,820"
NORTH DAKOTA,MOUNTRAIL,"3,126","1,568","5,094","2,272",397,297,309,"1,491",263,637,0,715
NORTH DAKOTA,NELSON,"2,707","2,279","16,539","6,531","2,440","1,493","2,981","8,466",231,"1,300",518,383
NORTH DAKOTA,OLIVER,397,0,5,6,6,0,6,0,0,0,0,153
NORTH DAKOTA,PEMBINA,"1,347","2,098","2,039","1,953",62,281,"1,870","1,164",24,43,132,102
NORTH DAKOTA,PIERCE,881,354,"9,150","2,456",206,"1,064",829,"2,433","2,739",0,"1,475","1,794"
NORTH DAKOTA,RAMSEY,393,711,"14,868","3,321",210,618,"1,003","3,321","1,903",835,561,972
NORTH DAKOTA,RANSOM,"3,398","3,070","8,026","4,269","2,760","2,393","3,765","2,347",736,"2,367","2,458","1,203"
NORTH DAKOTA,RENVILLE,215,339,"3,715",497,3,17,82,643,372,462,87,317
NORTH DAKOTA,RICHLAND,"4,712","2,476","6,121","2,591","1,738","4,524","2,559","1,716","1,236",905,"2,233",723
NORTH DAKOTA,ROLETTE,"1,065",534,"17,106","1,320",195,"1,487","2,184",209,64,0,310,344
NORTH DAKOTA,SARGENT,"8,084","4,774","6,863","2,102","3,562","3,000","4,629","1,773","1,016","2,547","2,031","1,929"
NORTH DAKOTA,SHERIDAN,"2,072",233,"5,496","1,133",166,330,196,276,0,25,497,221
NORTH DAKOTA,SIOUX,154,501,227,16,5,329,0,0,459,311,0,0
NORTH DAKOTA,SLOPE,"5,552","2,781","2,461",313,169,"2,166",168,993,210,95,730,83
NORTH DAKOTA,STARK,"8,566","9,833","5,312","1,085",293,"1,806",718,"1,402","1,375","1,516",72,605
NORTH DAKOTA,STEELE,"1,240",698,"3,236","2,345",841,752,"1,724","1,021",610,431,"2,054","1,355"
NORTH DAKOTA,STUTSMAN,"3,704","2,961","18,905","2,714","1,407","2,316","3,700","6,684","2,146","1,422","2,400","1,963"
NORTH DAKOTA,TOWNER,"2,108","1,593","2,864","1,703",284,"1,556","2,152","3,275","1,891",136,"3,147","9,161"
NORTH DAKOTA,TRAILL,"3,695","1,005","1,651",472,276,567,601,888,159,905,374,572
NORTH DAKOTA,WALSH,"5,275","2,415","19,111","2,065",608,716,"4,134","9,343",906,870,"2,088","1,819"
NORTH DAKOTA,WARD,"1,710",351,"5,341",843,602,293,"1,762","1,344",975,35,254,"1,369"
NORTH DAKOTA,WELLS,767,722,"4,473","1,126",97,693,115,"2,343",461,241,414,280
NORTH DAKOTA,WILLIAMS,995,"1,801","2,240","1,532",0,0,512,44,91,0,0,0
OHIO,ADAMS,612,43,185,489,39,63,202,127,0,21,18,201
OHIO,ALLEN,634,129,264,378,141,127,209,324,108,136,531,"1,067"
OHIO,ASHLAND,444,9,50,280,4,11,116,142,3,14,24,126
OHIO,ASHTABULA,0,0,127,0,0,0,2,0,0,0,0,0
OHIO,ATHENS,6,45,124,92,63,50,164,84,0,3,40,214
OHIO,AUGLAIZE,595,108,319,452,95,402,572,655,88,114,469,969
OHIO,BROWN,274,139,114,91,40,94,210,137,42,18,0,0
OHIO,BUTLER,72,132,87,5,14,45,34,92,10,5,0,0
OHIO,CARROLL,74,89,25,11,2,0,0,0,1,2,0,0
OHIO,CHAMPAIGN,351,461,247,422,69,351,402,307,362,166,154,76
OHIO,CLARK,58,134,110,65,106,141,158,186,79,73,1,15
OHIO,CLERMONT,3,18,4,4,1,24,12,15,33,0,0,0
OHIO,CLINTON,205,281,146,133,45,143,63,35,19,18,6,12
OHIO,COLUMBIANA,24,16,9,28,6,11,10,13,3,7,0,48
OHIO,COSHOCTON,575,60,142,518,158,109,219,739,33,42,0,97
OHIO,CRAWFORD,397,271,266,308,87,66,237,342,212,100,528,722
OHIO,DARKE,904,430,263,483,99,256,844,374,148,104,5,0
OHIO,DEFIANCE,"1,378",509,608,754,158,839,633,439,724,199,"1,480","2,360"
OHIO,DELAWARE,339,46,66,21,14,11,137,214,40,90,8,21
OHIO,ERIE,72,42,116,128,9,0,24,101,29,0,87,168
OHIO,FAIRFIELD,854,225,388,286,131,190,263,317,98,63,8,252
OHIO,FAYETTE,850,"2,294","1,027",367,368,643,290,209,188,179,246,79
OHIO,FRANKLIN,48,11,91,62,0,1,32,32,12,0,0,0
OHIO,FULTON,340,132,210,198,199,307,140,260,9,138,523,643
OHIO,GALLIA,48,15,85,2,0,49,62,47,0,0,72,365
